MPAN,Site Name,Date (Local),Total kWh,00:00,Type,00:30,Type,01:00,Type,01:30,Type,02:00,Type,02:30,Type,03:00,Type,03:30,Type,04:00,Type,04:30,Type,05:00,Type,05:30,Type,06:00,Type,06:30,Type,07:00,Type,07:30,Type,08:00,Type,08:30,Type,09:00,Type,09:30,Type,10:00,Type,10:30,Type,11:00,Type,11:30,Type,12:00,Type,12:30,Type,13:00,Type,13:30,Type,14:00,Type,14:30,Type,15:00,Type,15:30,Type,16:00,Type,16:30,Type,17:00,Type,17:30,Type,18:00,Type,18:30,Type,19:00,Type,19:30,Type,20:00,Type,20:30,Type,21:00,Type,21:30,Type,22:00,Type,22:30,Type,23:00,Type,23:30,Type
1650000448533,Manchester City - Etihad Campus Walkways,31/05/2025,72.4,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.7,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,1,Actual,0.9,Actual,0.9,Actual,3.2,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.2,Actual,3.2,Actual,3.1,Actual,2.8,Actual,2.7,Actual,2.6,Actual,2.7,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,01/06/2025,73.9,0.5,Actual,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.7,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,0.9,Actual,1.1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,0.9,Actual,0.9,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.1,Actual,3.1,Actual,2.8,Actual,2.6,Actual,2.7,Actual,2.7,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,02/06/2025,72.4,0.5,Actual,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.8,Actual,0.9,Actual,1,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,3.2,Actual,3.2,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,2.8,Actual,2.7,Actual,2.6,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,03/06/2025,72.4,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.8,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,04/06/2025,74.4,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.4,Actual,0.5,Actual,0.7,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,05/06/2025,69.9,0.5,Actual,0.4,Actual,0.6,Actual,0.4,Actual,0.4,Actual,0.6,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.5,Actual,0.7,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,2.9,Actual,2.6,Actual,2.6,Actual,2.6,Actual,2.5,Actual,2.5,Actual
1650000448533,Manchester City - Etihad Campus Walkways,06/06/2025,69.8,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.5,Actual,0.8,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,2.7,Actual,2.6,Actual,2.6,Actual,2.5,Actual,2.5,Actual
1650000448533,Manchester City - Etihad Campus Walkways,07/06/2025,77.5,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.8,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,2.8,Actual,2.8,Actual,2.7,Actual,2.7,Actual,2.7,Actual
1650000448533,Manchester City - Etihad Campus Walkways,08/06/2025,79.5,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.8,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,2.8,Actual,2.8,Actual,2.8,Actual,2.8,Actual,2.7,Actual
1650000448533,Manchester City - Etihad Campus Walkways,09/06/2025,78,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.7,Actual,1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.1,Actual,3,Actual,2.8,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,10/06/2025,78.2,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.7,Actual,1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,11/06/2025,78.7,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.6,Actual,1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.7,Actual
1650000448533,Manchester City - Etihad Campus Walkways,12/06/2025,80.6,0.6,Actual,0.6,Actual,0.6,Actual,0.5,Actual,0.5,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.7,Actual,1,Actual,1.1,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.2,Actual,1.3,Actual,1.3,Actual,1.3,Actual,1.3,Actual,1.3,Actual,1.1,Actual,1.1,Actual,1,Actual,1,Actual,1.1,Actual,1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.2,Actual,3.2,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.7,Actual
1650000448533,Manchester City - Etihad Campus Walkways,13/06/2025,75.1,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.4,Actual,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.7,Actual,1,Actual,1,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1.2,Actual,1.3,Actual,1.3,Actual,1,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,0.9,Actual,1,Actual,3,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.2,Actual,3.1,Actual,2.8,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.7,Actual
1650000448533,Manchester City - Etihad Campus Walkways,14/06/2025,71.3,0.6,Actual,0.6,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.7,Actual,1,Actual,1.1,Actual,1.1,Actual,1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1.1,Actual,1,Actual,0.9,Actual,1,Actual,3.1,Actual,3,Actual,3,Actual,3,Actual,3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.5,Actual
1650000448533,Manchester City - Etihad Campus Walkways,15/06/2025,50.6,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.3,Actual,0.4,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,16/06/2025,48,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,17/06/2025,48,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,18/06/2025,48.7,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.4,Actual,0.3,Actual,0.4,Actual,0.3,Actual,0.4,Actual,0.4,Actual,0.3,Actual,0.4,Actual,0.3,Actual,0.4,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,19/06/2025,51.4,0.3,Actual,0.3,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.5,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,20/06/2025,48,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,21/06/2025,48,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,22/06/2025,48,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,23/06/2025,48,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual,2.4,Actual
1650000448533,Manchester City - Etihad Campus Walkways,24/06/2025,57.5,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.3,Actual,0.6,Actual,1,Actual,1,Actual,3.1,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,2.7,Actual,2.6,Actual,2.6,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,25/06/2025,70.8,0.5,Actual,0.5,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.7,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,3.1,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,2.8,Actual,2.6,Actual,2.6,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,26/06/2025,72,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.4,Actual,0.5,Actual,0.7,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3,Actual,3.1,Actual,3.1,Actual,3,Actual,2.8,Actual,2.6,Actual,2.6,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,27/06/2025,71.7,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.4,Actual,0.5,Actual,0.8,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,28/06/2025,75.3,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.7,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,29/06/2025,75.3,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.7,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,30/06/2025,75.8,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.5,Actual,0.6,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,2.9,Actual,2.7,Actual,2.7,Actual,2.6,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,01/07/2025,75.4,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.6,Actual,0.7,Actual,0.9,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual
1650000448533,Manchester City - Etihad Campus Walkways,02/07/2025,74.8,0.6,Actual,0.6,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.5,Actual,0.8,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3.1,Actual,3,Actual,2.7,Actual,2.7,Actual,2.7,Actual,2.6,Actual
